student_id,application_year,age,graduation_year,department,university_tier,cgpa,english_exam_score,attendance_rate,failed_courses_count,target_role,coding_score,problem_solving_score,data_structures_score,sql_score,machine_learning_score,backend_score,frontend_score,cloud_score,devops_score,project_quality_score,real_client_project_count,internship_count,internship_duration_months,freelance_project_count,hackathon_count,hackathon_awards,portfolio_score,github_repo_count,github_avg_stars,open_source_contribution_count,linkedin_profile_score,cv_quality_score,technical_interview_score,hr_interview_score,communication_score,teamwork_score,leadership_score,presentation_score,certification_count,bootcamp_count,applications_sent,interviews_attended,hobby,preferred_social_media_platform,career_success_score,mentor_feedback_text
STU_002978,2026,20,2026,2,2,2.81,64.82,72.03,1,0,73.0,65.26,48.45,63.74,62.20718377247931,71.4,72.88,54.21,49.48,93.29,1,0,6.0,1,1,0,55.73,6,0.54,3.0,76.23,83.4,49.98,54.98,55.05,63.2,51.05,78.83,3,2,68,5,7,1,96.57,5744
STU_002979,2025,22,2025,5,0,2.54,39.17,77.79,1,2,73.8,83.91,76.08,81.72,68.91,82.28,77.31,88.0374749246512,65.96326790210925,78.64,0,1,3.0,2,2,0,43.44,6,2.7,5.0,47.58,55.46,73.35,58.15,77.43,64.16,35.69,59.31,2,3,211,19,0,1,100.0,4551
STU_002980,2022,24,2021,6,0,2.72,35.92,69.59,3,7,75.52,61.3,55.88,51.76,60.16,75.72,72.45939873202789,61.63,55.15,51.44,0,0,4.0,0,5,0,57.33377542548776,1,2.55,3.0,69.75,76.23,67.14,62.65,60.32,77.85,65.91,77.09,6,0,52,7,1,1,67.99,2710
STU_002981,2026,22,2026,2,2,2.6,18.52,69.09,0,1,63.77,73.42,44.52,74.19102566379726,53.49,58.410291612108,71.86,52.62,45.26,88.4,1,2,12.0,0,1,0,41.22,4,0.77,2.0,71.14,21.44,72.74,35.98,89.78,74.43,62.36,49.34,1,1,101,9,4,2,100.0,5001
STU_002982,2024,23,2024,6,1,2.59,61.26,58.97,2,2,83.04,86.57,83.65,71.9,78.29,82.38,73.47,77.25389763564317,71.63047907769237,87.36,5,1,6.0,3,0,0,85.93,9,7.23,9.0,52.7,61.79,78.15,57.4433546637744,84.02,71.64,18.97,55.38,3,1,18,0,5,0,100.0,3950
STU_002983,2019,22,2019,2,3,2.27,36.95,79.84,1,10,59.65,52.91,48.36,68.02,54.36,55.26,43.29,55.75,53.11,37.75,0,1,9.0,1,0,0,70.01,6,0.81,2.0,42.88,88.82,26.33,71.69,53.53,65.13,75.72,72.85,1,2,94,12,6,4,51.8,3247
STU_002984,2024,24,2024,2,3,2.95,61.84,97.09,1,3,69.42,76.0,55.42,62.78,63.2,62.36,57.76,69.33,42.01,21.46,0,1,6.0,1,0,0,67.82,8,2.99,2.0,53.557445349335616,64.32,46.42,68.92,63.67,35.01,84.2,71.02,3,2,14,0,2,3,57.11,5994
STU_002985,2020,23,2020,5,1,2.25,21.43,79.21,2,1,66.38,39.19,58.22,56.86993085068723,53.85,48.48336251319756,45.43,28.74,63.29,79.75,0,1,11.0,1,0,0,62.02,6,7.35,4.0,53.557445349335616,53.74,36.51,14.16,56.41,79.53,64.61,65.79,0,0,45,7,5,2,63.32,3465
STU_002986,2025,23,2024,0,2,3.4,34.37,100.0,2,3,57.51,55.99,67.06,74.89,66.1,53.23,58.76,58.32,54.69,58.7,1,1,9.0,0,2,0,75.95,10,1.26,1.0,75.78,63.19,86.89,57.4433546637744,53.97,33.33,30.4,55.98,3,3,7,1,6,4,69.85,5635
STU_002987,2019,22,2019,0,1,3.15,13.07,75.85,0,4,62.67,64.49,67.54,85.32558459462439,73.72113434476461,82.62,65.25,59.89,70.74,36.37,0,2,9.0,2,1,0,82.55,11,5.96,4.0,76.44,60.02,50.28,58.34,44.45,37.73,42.18,17.55,2,1,20,1,3,0,67.59,6683
STU_002988,2023,23,2023,0,1,3.27,57.37218746545817,87.91,1,4,87.4,78.78,57.83,79.82509516599994,50.72927471904366,65.81,57.67,56.78,62.93,26.98,0,2,7.0,0,2,1,74.41,4,0.47,1.0,83.32,68.76,74.98,50.08,25.4,79.77,36.36,20.6,3,0,35,4,2,4,65.59,4044
STU_002989,2019,24,2019,1,1,3.35,15.27,96.93,2,5,57.19,48.24,44.55,63.33470207147083,44.81809951480157,52.5,54.23,49.68,46.38,27.97,1,1,2.0,0,0,0,34.41,1,0.37,3.0,53.557445349335616,19.89,65.41,92.08,27.8,72.37,49.21,38.47,2,0,48,3,7,4,44.67,2190
STU_002990,2020,23,2020,4,1,2.42,47.71,95.77,1,3,72.92,75.21,78.97,83.61,75.98,81.26,71.65,70.64,66.63,29.96,0,2,8.0,1,0,0,50.24,5,0.15,3.0,46.65,52.07,76.84,65.29,59.24,71.43,29.03,81.81,1,2,32,2,5,1,70.09,5967
STU_002991,2025,25,2025,0,1,3.36,27.37,73.97,2,3,82.87,60.85,69.5,71.42,78.42,77.71,53.85,71.02,79.97,61.89,2,1,6.0,0,0,0,50.79,4,1.69,2.0,45.91,75.61,66.54,32.34,41.92,75.76,47.79,59.05,1,2,36,6,0,4,73.95,6109
STU_002992,2025,22,2024,0,3,3.2,69.14,75.91,0,1,77.79,67.12,60.33,73.08444561481848,52.32,73.2430595101813,79.75,53.97,51.61,75.37,0,2,10.0,0,3,1,67.37,5,3.44,3.0,61.59,78.05,25.24,38.12,35.83,71.83,57.31,60.71,1,1,36,4,5,2,69.96,599
STU_002993,2020,22,2019,5,2,3.58,61.22,93.32,1,1,76.26,70.17,59.64,57.48112737548587,77.35,82.70734338776548,55.07,62.93,66.98,71.63,0,2,12.0,0,0,0,37.2,7,1.82,2.0,17.42,70.71,89.7,73.05,41.94,49.76,65.01,63.05,3,0,60,2,6,1,73.17,8192
STU_002994,2023,23,2022,5,3,2.38,52.61,83.38,1,10,85.97,87.27,80.83,94.47,65.51,80.3,80.9,78.47,81.6,84.69,0,1,8.0,1,1,1,11.04,3,1.36,0.0,33.73,54.69,74.9,83.19,66.96,83.09,67.83,74.3,6,2,43,5,6,3,93.57,8178
STU_002995,2019,24,2018,2,3,3.74,85.51,89.0,0,7,78.96,100.0,72.97,75.74,67.81,86.5,98.85949783033963,73.64,65.93,80.54,1,0,1.0,0,2,1,26.54,4,2.55,3.0,54.45,38.87,39.5,35.07,77.79,86.1,39.73,63.51,0,0,27,4,6,2,84.74,2519
STU_002996,2024,24,2024,1,1,2.88,81.28,76.3,2,0,75.22,61.7,73.91,64.13,78.30821516909143,62.66,91.84,64.43,57.64,97.71,4,1,3.0,1,1,0,90.3,4,2.55,3.0,80.8,77.05,84.86,57.01,74.14,80.85,57.64,46.75,4,2,23,2,3,4,100.0,5841
STU_002997,2023,24,2023,3,2,3.15,44.76,92.63,0,1,80.27,63.75,67.05,78.53679478835004,88.43,76.31901793344267,77.84,69.74,68.33,76.26,1,1,4.0,0,1,0,67.1,4,1.62,2.0,19.48,77.43,37.52,57.4433546637744,68.1,74.26,60.43,56.22,1,0,6,0,6,0,87.21,3637
STU_002998,2023,20,2023,0,3,2.69,57.37218746545817,80.47,0,1,69.61,75.74,62.02,45.71957611823306,73.04,66.80666531427457,75.85,63.79,51.82,56.79,0,0,5.0,0,1,0,50.93,8,4.21,3.0,50.62,74.21,90.04,55.18,70.97,89.89,75.88,74.15,2,1,51,4,6,2,91.7,4719
STU_002999,2021,25,2021,5,2,3.86,60.67,69.26,2,4,55.72,79.4,61.15,78.88853840386949,80.07554040636481,69.55,86.49,53.12,59.52,58.93,2,0,10.0,3,1,0,70.52,11,3.83,12.0,19.44,58.95,51.72,56.36,31.14,47.67,45.2,61.26,1,1,28,3,1,1,74.86,6815
STU_003000,2019,20,2019,0,0,3.48,40.82,82.29,2,10,88.7,100.0,94.67,83.25,82.47,86.32,88.48,83.79,93.67,53.62,0,1,5.0,1,1,0,54.07,2,2.55,3.0,69.69,67.9,71.65,69.67,74.21,47.31,80.75,26.27,3,2,32,3,2,5,82.82,4799
STU_003001,2024,26,2024,0,2,2.8,51.74,100.0,0,2,75.62,91.02,80.11,82.45,81.25,93.98,82.7,69.64763146808708,87.02194273128652,82.69,1,1,9.0,0,1,0,73.48,1,3.79,4.0,34.8,59.43,24.89,57.52,70.33,37.0,30.13,50.42,4,1,9,1,6,4,88.43,5626
STU_003002,2026,24,2026,0,0,3.3,67.04,92.55,2,6,47.47,53.35,50.21,53.57,62.19,62.87,51.07,39.97153572565501,47.064576629521454,74.23,0,1,6.0,0,1,0,64.03,11,13.71,9.0,36.31,37.27,75.59,54.25,74.16,66.48,62.67,79.55,2,1,190,0,1,5,77.41,6428
STU_003003,2020,23,2020,0,1,3.17,52.46,79.97,1,7,84.37,77.42,77.45,72.53,56.23,68.56,86.17890509835526,68.31,71.79,25.58,0,3,11.0,3,2,2,48.77,5,9.18,0.0,32.55,84.89,43.86,59.96,40.64,81.42,77.62,37.26,1,2,36,3,2,0,78.02,2847
STU_003004,2020,22,2020,3,2,3.76,57.37218746545817,87.42,1,10,81.16,96.79,68.58,92.75,87.16,77.74,80.65,67.68,69.4,76.1,1,0,3.0,1,1,0,25.91,4,1.71,1.0,37.24,52.41,29.92,64.77,38.71,50.07,57.44,63.02,2,4,21,4,1,5,68.94,5510
STU_003005,2026,23,2026,5,3,2.88,54.22,71.46,3,5,85.17,63.2,72.92,92.05250603596582,80.08094738393518,66.81,69.01,43.13,59.82,73.72,4,2,1.0,3,2,0,68.77,18,6.64,7.0,81.25,70.84,45.61,74.27,22.08,67.35,9.06,39.85,2,1,36,3,5,4,82.9,7516
STU_003006,2026,24,2026,5,3,3.29,70.95,100.0,0,7,76.57,77.77,75.5,65.97,67.82,57.15,89.86985763171744,80.39,75.91,49.98,1,0,4.0,1,1,1,20.07,2,0.42,4.0,39.1,72.41,33.45,70.36,62.69,55.0,24.19,89.84,2,1,55,4,2,5,60.83,9623
STU_003007,2024,26,2024,0,1,3.04,29.84,89.8,1,3,43.15,53.25,67.82,57.37,62.72,58.97,76.12,67.22,57.17,55.32,3,0,4.0,1,1,0,57.33377542548776,9,1.18,7.0,30.99,37.02,87.56,61.73,78.04,65.91,50.17,52.39,4,0,46,3,7,3,75.86,8817
STU_003008,2025,23,2025,3,1,3.4,41.61,95.61,1,7,94.98,46.32,71.8,73.13,64.83,63.66,65.35092596202568,59.89,66.8,44.66,0,1,4.0,1,1,0,45.23,1,1.58,4.0,84.67,88.01,66.15,67.57,33.48,69.52,81.78,29.09,7,0,60,3,5,5,54.37,4005
STU_003009,2022,21,2021,1,3,3.28,92.95,78.81,1,7,66.86,84.12,87.49,83.2,68.58,64.34,90.27410144039612,88.33,65.82,46.06,1,0,4.0,0,1,0,77.27,5,6.41,0.0,65.1,39.74,45.62,52.02,50.58,74.99,12.58,70.32,2,4,88,11,5,1,62.73,1439
STU_003010,2019,27,2019,2,1,3.64,87.83,92.17,1,4,70.27,85.3,88.64,97.4967579390536,80.34942502570338,76.93,87.32,87.17,83.55,38.63,3,0,5.0,1,0,0,31.05,6,2.83,1.0,32.74,77.52,71.11,85.42,92.35,36.15,56.89,57.77,2,3,13,1,3,0,89.07,6201
STU_003011,2024,25,2024,2,1,3.07,88.74,81.02,3,0,50.83,57.7,37.78,72.35,53.9419768849447,52.01,52.69,65.3,35.73,25.21,1,3,14.0,0,3,0,72.35,6,1.99,4.0,78.03,33.72,88.81,56.06,78.63,50.61,59.99,59.81,1,3,30,3,4,1,78.48,3109
STU_003012,2022,23,2022,6,2,3.02,59.0,76.29,0,6,75.26,79.8,82.46,77.68,84.0,88.23,78.92,79.27525489704266,85.75785492332726,66.57,0,1,7.0,0,1,1,81.79,6,6.32,3.0,55.3,72.55,24.4,57.4433546637744,64.33,51.53,74.57,80.32,0,1,34,0,0,4,74.14,2009
STU_003013,2019,22,2019,6,1,3.18,42.59,80.86,1,7,72.99,70.69,89.61,97.58,86.63,80.77,92.65267779463024,78.58,66.56,56.38,1,1,4.0,0,0,0,61.18,7,2.55,3.0,47.41,50.94,71.75,57.4433546637744,94.94,65.49,52.54,61.15,2,3,5,1,1,0,88.93,2600
STU_003014,2020,22,2020,4,3,2.99,61.43,81.79,1,4,87.12,64.91,75.02,96.3186917538714,84.42076501092566,92.76,55.4,79.76,50.79,83.09,2,0,4.0,0,2,0,70.43,8,3.0,9.0,28.36,22.11,66.95,51.04,72.74,90.49,62.05,66.89,3,0,81,8,6,0,90.37,5156
STU_003015,2025,22,2025,0,0,2.98,57.37218746545817,80.05,1,7,77.85,70.92,65.62,40.21,50.11,51.56,65.89772717545192,59.92,56.9,76.8,0,0,3.0,1,1,0,59.17,11,7.21,9.0,42.65,47.47,78.36,57.4433546637744,49.26,53.5,30.74,55.64,2,0,11,1,6,1,89.11,2431
STU_003016,2025,22,2025,0,2,3.66,71.86,81.63,1,1,74.8,80.25,64.78,71.4751436774106,64.66,68.55572463057422,68.71,74.94,50.72,53.95,2,1,5.0,2,0,0,66.86,9,3.14,3.0,82.73,45.91,89.0,61.18,23.31,87.22,52.78,61.69,1,1,37,4,3,5,77.11,3503
STU_003017,2021,26,2021,3,2,3.26,49.68,68.07,3,2,59.62,74.76,68.49,56.91,59.54,41.56,65.19,54.08840530543669,68.23104821514498,87.4,1,0,5.0,1,0,0,45.1,5,1.63,2.0,43.16,43.3,77.79,73.51,76.77,72.5,69.71,81.79,2,1,54,6,5,2,93.99,5164
STU_003018,2021,24,2021,1,2,3.73,62.44,94.36,1,4,78.92,81.8,68.76,81.80080195582721,77.28897442357493,69.3,70.65,70.71,59.02,23.39,3,1,3.0,0,0,0,27.22,7,1.51,3.0,59.75,26.98,77.49,61.89,91.43,61.15,50.03,80.85,2,1,80,8,4,0,82.73,6845
STU_003019,2026,23,2026,5,1,2.68,62.36,60.02,3,2,63.34,52.72,69.43,54.63,49.89,82.24,69.35,66.32229736737128,49.88267278687797,56.0,1,1,9.0,0,0,0,36.24,8,1.09,2.0,42.17,81.32,78.36,76.07,59.21,50.32,58.53,80.57,2,0,62,3,7,3,73.6,3272
STU_003020,2020,24,2020,0,3,3.56,56.21,92.21,1,1,82.23,76.34,84.17,73.43989547809525,55.85,88.21314600018388,87.31,67.27,70.34,52.58,4,2,12.0,3,1,0,66.04,13,21.09,6.0,58.56,61.41,63.35,55.84,83.84,26.86,50.71,41.93,1,2,17,3,1,3,83.82,9987
STU_003021,2022,22,2022,1,1,3.13,29.97,92.1,2,2,72.0,61.06,66.08,56.87,62.82,58.92,61.06,54.92441624950999,57.46618295310085,69.08,0,1,2.0,0,2,0,68.1,1,7.55,0.0,70.77,68.39,21.11,73.19,52.11,33.3,43.98,55.98,4,0,136,14,5,1,69.35,3979
STU_003022,2024,22,2023,5,1,2.21,73.25,81.3,0,6,65.61,60.55,62.9,61.33,60.52,67.54,63.13,42.50471297204919,64.56189519228244,69.32,4,0,1.0,1,1,1,42.28,4,3.36,2.0,51.49,26.72,94.59,76.03,66.28,28.98,74.68,37.7,3,0,37,6,3,1,80.67,1951
STU_003023,2020,25,2020,1,3,2.95,32.45,58.63,1,4,85.51,95.06,95.65,100.0,100.0,96.53,97.84,73.37,100.0,53.1,2,0,4.0,1,1,0,57.34,3,6.26,4.0,65.71,86.51,89.11,55.82,68.47,89.75,41.46,76.75,1,1,34,3,6,5,95.4,6751
STU_003024,2022,24,2022,1,0,3.59,86.14,83.27,4,1,83.73,63.51,63.36,67.4005629976415,57.8,72.95392385427584,75.15,62.78,79.38,93.48,2,1,11.0,0,3,0,41.77,4,2.55,3.0,83.04,76.28,41.49,58.18,76.21,74.79,53.18,60.88,3,1,113,7,7,4,89.75,401
STU_003025,2024,24,2024,3,0,2.79,28.16,80.75,2,1,60.54,67.8,61.87,55.94648423522322,61.85,67.35443377087039,45.34,47.09,59.53,56.02,1,2,15.0,0,1,0,47.99,3,0.12,1.0,41.12,24.21,59.3,58.93,65.03,77.31,19.65,88.55,5,2,80,7,7,0,75.18,3421
STU_003026,2023,23,2023,1,1,4.0,49.91,77.33,1,7,80.9,67.32,69.37,67.86,65.86,77.29,75.46628416536369,63.21,68.94,54.5,4,1,5.0,1,0,0,33.84,7,2.77,5.0,59.41,66.8,43.05,53.49,75.51,86.36,93.39,66.37,2,0,49,3,1,0,76.02,9270
STU_003027,2021,22,2020,1,1,2.57,33.48,74.97,1,1,78.7,52.01,59.37,50.89087786495959,49.19,78.98389575259893,39.8,57.94,60.23,9.61,2,1,6.0,0,0,0,57.32,5,0.78,1.0,26.78,34.75,36.83,26.85,52.66,87.01,52.61,61.13,3,3,18,3,7,2,65.48,1211
STU_003028,2021,22,2021,5,2,2.81,67.94,80.31,0,10,81.61,79.6,78.67,79.16,90.44,80.85,83.91,58.6,80.73,75.92,1,1,1.0,2,0,0,24.88,6,2.55,3.0,35.27,63.46,24.67,73.93,67.8,82.82,77.82,70.2,2,3,65,5,3,1,87.89,784
STU_003029,2023,24,2023,5,1,3.16,68.54,81.64,1,10,76.06,72.93,68.25,63.78,64.14,65.52,70.08,49.89,71.38,46.72,2,3,14.0,1,0,0,58.66,9,0.2,0.0,90.39,73.94,27.7,65.02,25.04,68.43,60.07,51.0,3,0,22,2,6,2,67.12,9263
STU_003030,2020,22,2020,0,0,3.21,44.27,74.62,1,4,55.37,62.41,56.04,67.11367974503527,50.24574914300186,57.37,48.69,53.0,63.72,43.42,1,1,3.0,0,0,0,58.02,4,2.82,2.0,32.28,63.97,61.8,85.81,37.33,80.3,34.28,48.62,3,1,59,6,5,4,68.95,1197
STU_003031,2020,23,2020,1,2,2.52,41.37,84.09,0,5,56.45,62.86,98.99,82.39099667569246,78.22854244445396,73.44,73.78,55.35,51.43,52.29,2,0,4.0,2,0,0,46.71,4,1.11,0.0,22.71,66.47,77.92,78.28,81.01,56.91,26.38,85.47,3,1,64,4,0,3,74.71,1035
STU_003032,2025,21,2025,0,1,3.29,57.37218746545817,71.97,1,7,67.15,72.27,53.88,59.43,71.5,74.3,85.62112525339984,63.75,70.96,69.2,0,2,5.0,0,1,0,54.34,4,5.24,3.0,35.94,79.65,88.07,74.07,59.66,49.34,72.04,39.42,0,0,38,1,3,1,82.91,2672
STU_003033,2019,25,2019,1,1,2.35,80.58,63.58,1,10,83.67,75.91,57.32,58.72,69.26,60.05,68.52,79.38,73.97,83.14,0,1,7.0,0,1,0,58.49,2,1.2,0.0,49.63,32.59,41.25,79.86,61.95,36.11,52.87,64.48,3,3,74,5,4,1,69.15,7937
STU_003034,2021,26,2021,4,2,2.52,70.46,77.43,3,1,67.65,59.65,50.08,95.10585883979718,69.07,75.14630336243167,78.67,70.04,59.41,29.28,0,2,9.0,1,2,0,34.48,4,5.9,1.0,88.09,66.95,33.16,69.73,64.37,41.78,29.19,53.51,2,0,17,0,5,3,48.88,689
STU_003035,2024,24,2024,4,2,2.65,64.82,76.3,3,5,70.26,54.02,67.06,70.90509983556589,48.02832015063244,40.13,76.86,60.25,58.56,60.99,0,1,5.0,0,1,1,53.45,5,2.55,3.0,20.62,72.21,87.76,80.57,79.95,64.0,20.23,79.71,2,3,54,7,0,3,90.19,7225
STU_003036,2019,23,2019,0,1,3.31,77.91,96.87,0,7,82.29,100.0,100.0,82.99,93.32,94.68,100.0,88.84,92.76,35.31,1,1,7.0,2,2,1,87.68,2,0.54,2.0,49.19,63.15,61.79,64.82,50.64,44.6,70.6,30.79,4,2,42,4,2,4,83.77,9297
STU_003037,2026,22,2025,5,2,2.56,69.82,58.25,1,4,62.26,92.01,76.82,79.63420305724578,73.25651888168437,72.68,80.85,66.68,61.64,55.65,1,0,1.0,3,1,0,65.7,13,2.02,7.0,62.16,82.07,86.26,76.79,76.89,44.39,23.91,82.17,1,1,71,6,0,2,77.21,6871
STU_003038,2023,23,2023,5,2,3.5,82.22,86.59,2,2,100.0,91.76,75.87,89.38,85.8,77.69,94.88,77.22091836475511,92.23209053007372,56.82,3,1,5.0,2,0,0,55.68,9,1.67,6.0,87.0,54.71,57.9,43.54,39.06,57.86,48.43,31.91,5,1,170,8,4,1,88.77,1534
STU_003039,2025,21,2024,5,0,3.35,78.82,79.65,0,7,90.0,76.89,81.14,79.99,85.26,71.38,100.0,70.29,82.96,44.02,1,0,8.0,2,0,0,48.9,8,2.6,5.0,71.77,39.76,31.3,57.4433546637744,31.25,60.52,16.67,38.51,2,0,15,0,1,3,52.78,9294
STU_003040,2026,26,2025,6,1,3.4,70.73,89.23,0,2,64.94,70.88,68.66,63.27,62.75,58.86,50.45,72.46212205764861,73.84516892412067,30.64,1,0,4.0,1,1,0,43.08,1,2.55,3.0,57.36,48.12,64.85,9.93,41.37,68.21,59.73,45.46,2,0,34,2,1,2,58.14,9957
STU_003041,2021,22,2021,2,2,3.58,34.73,69.18,1,10,46.62,72.85,75.02,59.08,49.27,64.17,66.37,55.39,51.33,76.98,0,0,4.0,0,0,0,39.3,5,3.91,3.0,51.78,34.65,57.65,58.33,84.93,57.36,42.79,74.97,2,1,14,2,0,5,77.75,5393
STU_003042,2021,25,2021,5,0,3.24,29.73,88.78,2,10,53.52,64.75,69.8,70.37,61.55,73.41,66.1,43.39,53.79,73.94,1,1,6.0,0,0,0,39.45,8,8.36,1.0,34.45,86.51,65.47,50.66,45.4,13.57,46.47,76.25,5,1,12,1,5,1,77.14,3931
STU_003043,2026,25,2025,4,1,2.84,59.67,92.11,3,5,58.17,70.1,87.23,55.70637938861988,65.11216507579987,85.32,46.68,58.56,58.85,13.39,2,1,8.0,3,0,0,52.37,8,2.55,3.0,84.17,70.98,60.04,51.01,77.54,64.24,55.24,35.38,6,1,19,2,4,2,67.58,4391
STU_003044,2021,25,2021,3,2,3.09,62.46,90.72,2,7,78.51,55.01,52.64,74.47,66.08,63.1,72.7629879453565,66.52,74.3,66.83,3,1,7.0,2,2,1,66.27,16,12.08,9.0,69.04,46.79,54.99,57.4433546637744,47.14,67.49,18.01,24.02,3,1,14,1,4,0,80.81,2757
STU_003045,2026,20,2026,0,2,2.53,61.02,79.4,0,8,73.58,66.49,64.29,55.28,47.84,66.77,67.47,81.77842910905599,82.62545155027767,91.17,4,0,4.0,0,2,1,63.86,19,3.87,9.0,72.39,48.06,77.69,42.35,68.56,77.19,30.39,46.95,1,3,35,5,3,3,90.2,4222
STU_003046,2022,26,2021,4,3,3.29,68.34,79.81,1,4,69.17,72.74,81.37,85.74985083455789,62.9040053806196,67.15,74.84,77.18,55.59,51.74,0,2,5.0,0,0,0,57.97,7,1.03,2.0,34.72,59.98,51.84,50.67,49.88,58.07,78.02,56.01,3,1,103,8,5,4,56.54,6757
STU_003047,2019,22,2019,6,1,3.56,44.84,70.86,1,8,65.15,71.88,39.22,77.61,56.38,47.0,64.4,56.816536109410535,62.4391808506758,43.06,1,1,7.0,1,1,1,43.03,4,5.52,5.0,36.8,69.29,20.55,79.22,28.7,78.39,51.39,19.09,2,1,23,3,7,4,63.73,9944
STU_003048,2023,21,2023,0,1,2.78,56.32,73.42,0,5,66.72,62.89,77.93,70.95532498123386,71.51578720101871,67.03,58.66,58.39,50.9,26.48,0,1,8.0,0,1,0,45.35,2,7.65,3.0,50.28,37.36,40.31,57.4433546637744,23.75,78.31,62.47,49.5,4,3,24,2,0,4,56.86,760
STU_003049,2021,22,2021,0,0,3.5,54.04,68.68,4,10,62.75,78.54,84.22,66.92,65.12,66.65,64.78,73.08,53.03,65.81,1,1,9.0,0,3,0,50.19,5,5.98,3.0,34.96,73.72,51.82,52.66,83.76,56.08,57.14,56.01,1,1,9,1,7,4,91.54,9662
STU_003050,2026,22,2025,1,1,3.44,57.37218746545817,97.77,0,6,63.66,78.95,62.07,58.88,49.81,52.52,60.3,56.122175475916364,54.857894775897634,68.53,0,1,4.0,0,0,0,50.48,8,3.09,3.0,29.55,52.03,38.31,77.51,20.28,82.35,69.01,60.19,4,1,16,2,2,1,56.99,2235
STU_003051,2026,22,2026,0,3,2.5,54.22,92.05,1,4,85.5,83.77,89.21,77.14693873855889,76.60651119546918,61.06,92.78,85.88,77.66,85.83,2,1,9.0,2,0,0,58.93,15,6.85,12.0,42.67,76.5,84.47,63.68,76.05,31.64,73.96,72.38,2,3,21,3,7,3,100.0,1384
STU_003052,2020,22,2020,5,3,3.23,76.46,74.54,1,1,56.32,55.95,60.07,64.63175642047251,45.62,49.10169268469093,66.83,52.71,49.52,77.61,1,3,15.0,0,0,0,35.08,4,1.12,3.0,75.45,38.71,78.61,43.32,37.14,61.94,60.35,43.91,1,0,8,0,2,4,69.44,1452
STU_003053,2020,25,2020,2,1,3.36,71.58,94.16,2,10,45.89,51.97,58.34,62.62,55.53,53.6,59.3,38.42,47.28,81.0,0,1,11.0,0,0,0,22.76,7,2.55,3.0,67.41,71.81,77.22,56.02,67.49,78.14,51.96,60.96,1,1,45,7,3,3,83.43,3266
STU_003054,2023,25,2023,1,0,3.45,45.29,82.39,1,5,77.61,70.94,81.24,85.66218042545144,90.38426750348869,67.47,68.15,72.18,75.58,67.91,3,2,6.0,3,0,0,56.51,6,1.61,2.0,67.17,70.44,34.89,63.64,40.52,65.44,57.78,49.08,2,1,20,2,1,1,100.0,8698
STU_003055,2023,23,2022,4,1,3.23,83.99,77.04,1,4,78.25,82.61,82.1,75.57195653893298,95.00711611853517,82.11,85.92,64.27,58.5,66.2,2,2,10.0,0,0,0,55.06,3,5.81,0.0,45.06,41.26,45.35,54.47,71.09,58.16,37.39,47.22,0,3,82,11,6,1,77.46,1426
STU_003056,2025,23,2025,0,1,3.15,57.15,80.88,0,4,77.48,66.79,53.9,67.55081705431263,71.15889461893109,52.63,78.23,64.29,48.31,83.3,2,1,5.0,0,1,0,92.09,7,1.49,11.0,78.78,61.79,46.65,40.52,86.01,33.71,67.43,35.08,2,1,23,3,6,4,96.0,5587
STU_003057,2019,21,2019,5,3,2.92,67.5,82.65,1,7,48.05,47.34,37.15,34.56,47.17,38.15,43.22504619559323,56.02,34.64,49.8,1,0,4.0,0,0,0,65.07,2,4.08,1.0,40.19,81.05,65.98,57.4433546637744,59.64,64.3,45.43,62.28,1,2,30,1,3,4,67.05,2727
STU_003058,2026,24,2026,4,1,3.36,29.9,72.64,0,7,70.87,76.64,86.7,82.42,59.51,72.09,92.50561241066764,100.0,68.27,40.79,1,2,11.0,0,1,0,22.22,8,1.86,4.0,74.32,55.45,42.91,68.54,35.45,89.09,36.12,28.72,3,1,42,3,4,0,63.15,2647
STU_003059,2020,24,2020,5,2,2.81,57.37218746545817,94.05,1,10,67.75,76.25,65.45,64.54,42.82,60.71,58.07,69.47,65.12,11.4,1,0,3.0,3,2,1,50.72,3,3.11,4.0,36.48,58.71,82.03,41.36,61.13,52.7,37.82,65.29,3,1,25,1,2,2,69.19,7996
STU_003060,2019,25,2018,0,3,3.1,66.43,87.43,0,5,82.52,79.85,82.15,76.2013825043202,71.38394881618021,68.02,74.9,76.29,63.16,50.62,1,3,14.0,1,1,0,51.91,2,0.6,4.0,43.93,45.36,57.27,51.12,86.14,73.45,64.36,34.1,5,0,49,5,7,1,73.02,7164
STU_003061,2020,23,2020,5,1,2.49,57.37218746545817,79.23,6,7,74.04,56.42,79.53,71.59,79.9,71.16,83.32369626416427,71.12,63.93,59.85,0,0,0.0,2,1,0,75.78,11,5.07,7.0,45.7,34.13,60.76,55.86,38.07,37.21,28.69,31.12,3,3,45,3,2,3,61.68,6457
STU_003062,2024,22,2024,0,2,2.87,37.65,82.15,3,1,65.77,70.45,67.56,82.95036903092233,71.09,79.40342061520695,81.25,80.93,53.13,86.92,4,2,10.0,1,2,1,10.03,8,3.0,3.0,63.77,82.52,73.65,68.73,72.82,69.31,35.47,56.26,3,1,28,5,1,3,95.42,301
